,Methyl_000,Methyl_001,Methyl_002,Methyl_003,Methyl_004,Methyl_005,Methyl_006,Methyl_007,Methyl_008,Methyl_009,Methyl_010,Methyl_011,Methyl_012,Methyl_013,Methyl_014,Methyl_015,Methyl_016,Methyl_017,Methyl_018,Methyl_019,Methyl_020,Methyl_021,Methyl_022,Methyl_023,Methyl_024,Methyl_025,Methyl_026,Methyl_027,Methyl_028,Methyl_029,Methyl_030,Methyl_031,Methyl_032,Methyl_033,Methyl_034,Methyl_035,Methyl_036,Methyl_037,Methyl_038,Methyl_039,Methyl_040,Methyl_041,Methyl_042,Methyl_043,Methyl_044,Methyl_045,Methyl_046,Methyl_047,Methyl_048,Methyl_049,Methyl_050,Methyl_051,Methyl_052,Methyl_053,Methyl_054,Methyl_055,Methyl_056,Methyl_057,Methyl_058,Methyl_059,Methyl_060,Methyl_061,Methyl_062,Methyl_063,Methyl_064,Methyl_065,Methyl_066,Methyl_067,Methyl_068,Methyl_069,Methyl_070,Methyl_071,Methyl_072,Methyl_073,Methyl_074,Methyl_075,Methyl_076,Methyl_077,Methyl_078,Methyl_079,Methyl_080,Methyl_081,Methyl_082,Methyl_083,Methyl_084,Methyl_085,Methyl_086,Methyl_087,Methyl_088,Methyl_089,Methyl_090,Methyl_091,Methyl_092,Methyl_093,Methyl_094,Methyl_095,Methyl_096,Methyl_097,Methyl_098,Methyl_099
Sample_0034,0.6614362228723728,0.5473728766416759,0.7586048511991181,,0.902716835513503,0.5841112070218722,0.6801924776187135,0.5319247881194857,0.9051821517663513,0.4922416970683923,0.6039473499944248,0.8494867527154725,0.4249692023276155,0.6453215884731702,0.45108506274911686,0.520053555953476,0.8559020127082236,0.536504619000588,0.5101260628213726,0.49710605149684634,0.04859227973346525,0.19058345115053854,0.3211419492130521,0.08066219787265916,0.15983094929459277,0.6666827364509254,0.12678237220354985,,0.09172324104622101,0.1661785085837651,0.0,0.32562959983353895,0.28596597584502487,0.21149580718584798,0.16232031337505176,0.13703046866414548,0.38214732126821727,0.0020832342593845032,0.5179956577715319,0.230556851749037,0.5782278986405405,0.161370340038185,0.18668337985485012,0.3420129703469398,0.5840662228813236,0.5130695445868348,0.2820734091246798,0.3110132204841066,0.2591627653204441,0.1535455875971904,0.016429917498805603,0.45004858326602015,0.19510047077882467,0.22226070580684884,0.07954698189464485,0.49906714949585934,0.16725701247257801,0.31290662396570856,0.13723807753853215,,0.3333776630575858,0.6696825513090228,0.14494510788833329,0.0,,0.32097436599391627,0.0,0.579008113336124,0.24195533695341875,0.6276410712046016,0.7504782271558146,0.32293066909995355,0.40218665155453864,0.27557748389319275,0.43316340599735725,0.44854661977875365,0.5212089130381385,0.0,0.2650202730353398,0.10458540282228992,0.35641063644779203,0.4895399486977491,0.0,0.15371548645972638,0.240240073231362,,0.1523022264153162,0.187927902051023,0.30765288688101583,0.17166550353943513,0.4584839624532465,0.48842092434097895,0.5307717277407151,0.580149182366872,0.43482883159395136,0.41040402028096656,0.28025503696569465,,0.4501450417190101,0.5970848561623178
Sample_0035,,0.5203034195565331,0.3404853571299953,0.40463949462592863,0.2418945110780733,0.5199496245385393,0.2908820386538119,0.6185558256805151,0.5664575145860667,0.8309230445704596,0.09956278987713184,,0.4688213646476156,0.29152230722743105,0.5071727520129019,0.2611668109216332,0.17377330589837894,0.1471656610453471,0.45314887373743534,0.031203954180041932,,0.15581253271167664,0.26690361855248673,0.2752456206023745,0.20948854219471957,0.038862567353385634,0.34644780966199007,0.09333846804102,0.10355821680146897,0.0,0.6515238921778513,0.6347627475469665,0.43536828799388455,0.29892998252973674,,0.5542593320409352,0.30186854694237497,,0.35117092503560837,0.0,0.3965667191754479,0.1786639752434274,0.5617157299953046,0.1347155703150255,0.23313883440863598,0.0,0.14250514998052766,0.24074692900427327,0.4596441312398217,0.15426136402872057,0.0,0.07542490948700467,0.22878536944681063,0.19378442297867118,0.2768745389896412,0.725832801822802,0.0,0.4996080182611618,0.2546869450553407,0.20427417080538063,0.21992997335860928,0.14798888536216384,0.26090003145352203,0.23543850636677882,0.17633046777341765,0.3747955893032086,0.0,0.20729615756143946,0.35280935746505593,0.3775348287104881,0.2760991342469698,0.08769063222839721,0.09908088350992607,0.4054359107475394,0.25257862378264445,0.2235866345239466,0.46120565671323854,0.7639924406411819,0.17074544913585993,0.044504656096379325,0.49821386594340905,0.27662270928619626,0.27566792721716654,0.0,0.2152976379610428,0.044252569669643464,,0.11174039724136468,0.1374113728354474,0.34946523679415403,0.5059820268565686,0.5352077679967795,0.6044855126655408,0.1428549091320224,0.07516908669072568,0.2328185754183782,0.5746016901454717,0.2644322023353276,0.39572189627014775,0.08568116638698028
Sample_0036,0.4935830767524406,0.5229408065049378,0.35012272796603805,0.5871352436385748,0.7252586390841083,0.3674121926252043,,0.6558440088122339,0.5708260441724824,0.5767909463904971,0.6079423916733171,,0.8167131399286711,0.531471477491281,0.515883383016606,0.7543855284846417,0.34334069109713483,0.6996833233310971,0.8511462132953661,0.5165097652628567,0.32315474178266035,0.24291798864233408,0.40268132603006657,0.0,0.15149548265365748,0.012480434488021414,0.06595295519082287,0.10841030389002268,0.20684677956560887,0.03157724665490119,0.0,0.1801455720533294,0.29808612317870886,0.25742624343663206,0.0342657392555433,0.0644653104893291,0.11859309955118984,0.3937396054650815,0.22577579435520287,0.15856168937319806,0.2785787531920107,0.17939352271012676,0.2818873038144932,0.19889795069044613,0.43003862391290903,0.33315926377743715,0.33452145183248216,0.48093409660406994,0.48216883842701247,,0.15097211991048143,,0.29965808996425874,0.5083552262188933,0.384330812539052,0.03976346632328484,0.2625994039610847,0.13898728502486368,0.0783735941392666,,0.4365707442305482,,0.009828016044108039,0.23540852746345853,0.16348486647194949,0.5112843072708415,0.30261236765711674,,0.23768718673229175,0.27168750633581373,0.22789569159335862,0.498369069511465,0.27263644857042213,0.045028578842090015,0.47102171782807273,0.07163332803510843,0.3629305314111302,,0.0841996232965228,0.08409064120783359,0.32491871940932904,0.4241105159462003,0.31156207886651643,0.14046773253049535,0.5578459069468419,0.3017483680392985,0.673516049158918,0.2409569074612626,0.1848772982349745,0.28126001488252184,0.1990076648423208,0.4472435125992488,0.1545128888562704,0.4044961364231847,0.3763576821625745,0.009125630421298332,,0.347824424023471,0.78268312902217,0.29757731819837024
Sample_0037,0.7521830725163294,0.39438027612722176,0.5774497905520429,0.7030704855544407,0.9131774001411115,0.8917053162653092,0.5422023959544617,0.43345485712955484,0.5368923463607526,,0.321061297101441,0.5822980636510744,0.46653298362463236,0.6909865339049448,0.6362912153866139,0.4007445212317638,0.6639864461616828,0.36351068825633315,0.6757475699006967,0.7181203277053848,0.22159516245029917,0.0,0.07524918842658779,0.17372690784230105,0.0,0.10535438446481754,0.06715221492791035,0.0,0.6453945194058258,0.48519301220059696,0.6588189295384598,0.34299612922213985,0.4022484502000449,0.02969580036399251,0.4838868719084209,0.4636447006161448,0.3776237084281345,0.24963818861305903,0.5697911478615134,0.0,,0.42135102329946195,0.21748035340893584,0.030229580699105488,0.05097020406392655,0.23905177763191154,0.0,0.3760011309593708,0.43477763790955926,,0.5412390042151738,0.03676169868745842,0.33627996186982445,0.35159692953672317,0.4629426343098555,0.22026662610606598,0.3946343108904648,0.27078655486280967,0.7085769980334858,0.22468357348138754,0.25682124879169166,,0.6806588235335855,0.02362264949237819,0.32532052684132634,0.13439747050767326,0.5578790074511724,0.21771043287938624,,0.1443701712688365,0.11990294639525412,0.5070884521193704,0.5010000090765014,0.2679162770091321,0.4331638544766897,0.3747626496359551,0.04386738776290441,0.2724813005049255,0.10414583113111232,0.5409903594547105,0.7451068738200728,0.3110532019693639,0.3277672089497886,0.20614524644487892,0.5723930954699024,0.04255452063709096,0.2592690123043281,0.7580363070806964,0.14129919760768536,0.0500168965160597,0.17637854479723014,0.07056017057020858,0.31588460637390914,0.0,,0.08608707774924769,0.1911199194539742,,0.2659567535500218,0.2860527054121238
Sample_0038,0.629762615733306,0.36156373068368386,0.5185196777656084,0.5256479569281248,0.6231134484151115,0.5663889367497806,0.5206158009242557,0.40148739381681386,0.6857790109070208,0.7732058416831123,0.7117639268683106,0.6325076910332073,0.5147385458307506,0.6122702954448194,0.6587374066518882,0.3359042491571013,0.5504174645189744,0.5880782439356228,0.644370139842389,0.5702891444688035,0.22382364552849227,0.14467299657046093,0.7309265018849715,0.12981407663180777,0.1663675605663106,0.3597808113142057,0.17628048490689863,0.28584852296510543,0.06353765058337744,0.0,0.17931399916399607,0.24765115001117133,0.0,0.4838988518010517,0.39513398303907393,0.36380035228115215,0.13344934555599705,0.345912055157813,0.4076625269850086,0.0,0.6090685651081156,0.5734829796141121,0.20449268601839868,0.20911983361774306,0.08643717123295105,0.5506010600381873,0.5719939372403028,,0.0,0.1394442244642613,0.14063490436052792,0.2578461950422352,0.4848518275882444,0.1485982149823916,0.24607129013730675,0.3444408743077737,0.5688360537257009,0.2702504783032127,0.0,0.2988469627667416,0.575177397798345,0.16794309630938792,0.21329955703943915,0.23794325532045446,0.15953539369557307,0.25098131838364635,0.17495094383198934,0.25882692490520215,0.3489185177579784,0.0,0.4984690967126593,0.08467158879903877,0.19124115125104918,0.07833040563335336,0.1407669343731171,0.35842180356754605,0.08328631249535633,0.2151824159998713,0.0,,0.34517686444356993,0.4255024529429262,0.14762138120284748,0.19362039927455652,0.2631555598131333,0.0823611265135206,,0.1564139707102801,0.1828403706462005,0.4442548225041061,0.15131239926931891,0.3146602522575605,0.47721520126343764,0.24570834112814577,0.6180601222247523,0.3111416158674499,0.36524247046449965,0.25478975263483994,0.0,0.23282942807171217
Sample_0039,0.3406202804798354,,0.6178319492660219,0.6792400700322472,0.394358287213309,0.9908083730580025,,0.29919160386696536,0.52804503830763,0.5443603832984344,0.4085479631044318,0.694468884925032,,0.6906426700609924,0.4368043390122871,0.7030598747115278,0.5278703135982281,0.1144808720429964,0.5874435980924185,0.41745380699761514,0.6619011616520758,0.19268794277538712,0.019739765720537455,0.0,0.3135104424992284,0.24683362225973376,0.09417496301237516,0.4308853681419138,0.08237566480566069,0.2517315006223171,0.07090637829758781,0.06348165457893121,0.4075871435194657,0.2484109981856854,0.25528127800005274,0.33575770613223876,0.2974597347035078,0.1468415206012115,,0.10563129919924795,0.19587663319149795,0.0,0.21642514260037307,0.688214476800465,0.27332436559558926,0.18939870082390006,0.25436771939928593,0.30049703759018237,0.47543509454345234,0.3296662969859708,0.1418118803647535,0.2961012937338223,0.1522462838602311,0.3142199398858409,0.332334665336564,0.2899280318734545,0.5060905915865475,0.3072380769142565,0.0596358084014246,0.2472124724247884,0.08079731195841192,0.3655523796160332,0.6119079264565594,,0.10986133181732613,0.4330473666159993,0.03360077482039951,0.2071185898912515,,0.3896931112671877,0.1314698914435714,0.5353205825826782,0.4229224673210238,0.11751524982621545,0.0,0.1404969845363908,0.18696124004610132,0.30055557693022744,0.32317990118962414,0.14832584501712212,0.1370033900358633,0.6130586724042375,,0.26409536409462303,0.045875195498764024,0.27243612677450996,0.5697398008841684,0.3900036442304416,0.011976411878244705,0.5246362855642651,0.09244925485898405,0.21423839781683804,0.0,0.12149710403368455,0.5600357242065105,0.12341458910151351,0.38308224523987205,0.41411667983808276,0.1377124024078526,0.24300693052312797
Sample_0040,0.37515807397930745,0.21263427848341304,0.8239892363873111,0.5560186928614151,0.47293268166099134,0.2460925330118387,0.42531731310028825,0.4071955698942329,0.6219107120941898,0.6038880375412137,0.6770140769531999,0.40642383001245247,0.46090982709433187,0.8271153235068658,0.5887882060941608,0.5631708739654941,0.5956307584486307,0.4543371104349993,0.6885535626316462,,0.7217234773832574,0.5208656568654702,0.03039316708027265,0.0,0.3265811250996333,0.2964210146034106,0.47536268391504766,0.10698496584621951,0.2531214695278101,0.0,0.5875017950472532,0.1385020687783163,0.07656248128073473,0.8084444524606332,0.13890514612863852,0.33781512867247526,0.4116660576049859,0.5870369302114801,0.07235504907828189,0.11299972586476809,0.03583280266809573,0.310556227252228,0.4024748371695098,0.4338005894550213,0.48791417372610746,0.6240288537079584,0.5866887678244421,0.31600431420372416,0.2313448674977522,,0.4823515581952478,0.2872368732057442,0.189162405155752,0.3758935789121808,0.4026942453365201,0.20025950149758964,0.3495201523149123,0.472299390432937,0.34426614639699754,0.11900147866932655,0.25874532925918065,0.09988342697709603,0.12145902698480734,0.14562910717978436,0.4380073104844433,,0.2436609215820405,0.37314715510333035,0.06547218290860082,,0.44611047962336586,0.2755855472927997,0.24995226556593497,0.4133131664473264,0.8466862831763847,0.4118304238831153,0.10167890043648001,0.500871054639326,0.5568922369729781,0.37921125588891397,0.42028979154807555,0.4758353183926041,0.15958759432418249,0.15793339048205332,0.26883359871735757,0.3634890756829569,0.23068171864540682,0.3316902800845217,0.46442150222317047,0.06488448293536811,0.1636321207836518,0.016963484321227254,0.4046480645965591,0.06244082697851733,0.35074443523047816,0.3803682347246743,0.5470583350991369,0.5417319215966546,0.28849316315676005,0.23171471504293986
Sample_0041,0.34171551664797295,0.926033651830518,0.4456947552619824,0.6522230419433579,0.2668178124475122,0.7388742243220514,0.5569182136636385,0.5727301841785623,0.7503271978038842,0.6769708218321124,0.41741183882549476,0.42224335366574883,0.37013091233208706,0.8614208068450362,0.40840732507509103,0.39838862113986756,0.6174738760620953,0.37023276866125515,0.5936174195677183,0.3931315771219072,0.549399269640912,0.5144743797220551,0.3671812232340479,0.3600862557275356,0.08027223211222653,0.14860403141337267,0.8107482431559448,0.15111795674934744,0.4178086566429984,0.04711901386528414,0.4676430125556326,0.13323866002639764,,0.3555829176011077,0.3915370282572301,,,0.2646025358257854,0.08368597332897225,0.21486864202145803,0.5065642553776004,0.20358090865377154,0.0,0.574664023001934,0.5579503518087938,0.6294680540926076,0.23346802282515033,0.2462379826318295,0.3633463912510211,0.5497700044171959,0.07689925529802616,0.25679528151755915,0.0,0.4210446663449814,0.4349303966365865,0.27618291271384393,0.41011608775989394,0.6689908046559995,0.27058867778956935,0.3683209570782367,0.42303763697894436,0.29331167385914736,0.2212975021538941,0.042473512155559306,0.3243141802868596,0.24525316123081348,0.0,0.0,0.0,0.2955674184231938,0.1933906657024957,0.2614907750016208,0.006363004241825801,0.07887431528036787,0.09870071318793978,0.4686663833219375,0.4870510162963769,0.2731735525316826,0.21090998185672238,0.12472535534420746,0.12790730960853536,0.13888083868289966,0.5506700425658387,0.10732082626988071,0.17328796528465143,0.032411983743829226,0.6641326333461863,0.20501130758007205,0.22764987649080107,0.004603681196924697,,0.6932016352744497,0.21273713896894209,0.5196363900822424,0.5406474907511075,0.24041117816172564,0.0919488463553172,0.17461718384959704,0.16225560767525427,
Sample_0042,0.6856495974888156,0.5251046275080573,0.36200786308520405,0.4680013837451776,,0.5982695541795257,0.3930817011417166,0.42879328276618267,0.6348190001829399,0.547475119253567,0.512904168607866,0.4807716735505837,0.950978765717682,,0.5697195165732987,0.5607902936158271,0.40785716826301144,0.7460851690368668,1.0,0.4614269692079059,,0.028416279153982177,0.31749586932284884,0.5646230334357522,0.23509717747902123,0.4019621551241035,0.17534204885017646,0.1352874662060616,0.17007771139716854,0.17419502857703603,0.0899610492300381,0.3852929088531932,0.0,0.18112090866511282,0.7018193294403811,0.4881544634609977,0.12867701549345395,0.39578593065088696,0.4248489742351759,0.05512567380561105,0.3872625855069337,0.212823792003821,,0.18451003609181488,0.17193365053200396,0.2813725301832754,0.19857825191826245,0.3628833796954653,0.0,0.03895119902427688,0.12615010913295996,0.26199494607733276,0.26102776939669375,0.1902708645210189,0.2533731221593852,0.6848209309252318,0.13419538270760908,0.1802263737368453,0.4205939874434162,0.23162808111796052,0.41503913741967363,0.29086573639337826,,0.2569207796966996,0.22666786410672587,0.5204748934536628,0.7167001705143999,0.4578233887245078,0.1393704177037513,0.27981395188730696,0.14002294172131502,0.49373118444255687,0.2063517469943315,0.06934475622323627,0.15623963846298536,0.09788743987431134,0.0,,0.05948681083870114,0.46330301778930877,0.026689686563626747,0.19114702042654402,0.4553251733854792,0.7536520078787035,0.43578190945284945,0.22775137540193685,0.1276774062371563,0.099574394787459,0.17783986990693504,,0.4635378399067631,0.24234568258138123,0.14745857420779948,0.03283197507326115,0.4698962555811689,,0.3047368874979111,0.27722021885386694,0.28992648260689835,0.25750281872762776
Sample_0043,0.8475183169620322,0.8752047319531437,0.8845985572577422,0.43896440259284336,0.5677153480270825,0.6837059053633738,0.32446959477756177,0.5474038111476655,0.9333015283356091,0.3426227902002262,0.3219966896242675,0.399451956685168,0.3975757409743783,0.3644281516925947,0.865999640966948,0.4459264970977116,0.6702972205813924,0.5865060994237931,0.367086425667006,0.518675179089923,0.20434902656707926,,0.4603971231446072,0.5520148790681602,0.2146197587818045,0.028809764755696885,0.3840212958007735,0.2310565622119954,0.3032723309267828,0.4458437699659511,0.3189310833640769,0.6774774960046632,0.4178404842605647,0.5731281563808501,0.41155112029703694,0.3402590823086812,0.30232878926056816,0.44293931391702984,0.4502897794901846,0.5838858427761012,0.0,0.4167245994347694,0.2696557523762339,0.2205003512263745,0.19972060585972978,0.4276891371207737,0.6980873671738245,0.24569153633008944,0.48579317095210317,0.4622692849975135,0.4257446218124896,0.21269698232262316,0.3738454748556245,0.439001968690788,0.0,0.2788554257634603,0.1436350386440633,0.0,0.21291188305904118,0.3592087612591656,0.5123137601134562,0.7422914077658569,0.5229743173404748,0.11021249375799491,0.28614248860975333,0.18496701931583737,0.0,0.10958359515851274,0.15685201066637727,0.23258465697382488,0.2392824503947581,0.15115652621229203,0.04897748512226613,0.09292883726243328,0.19117065137594894,0.47332212724441425,0.07991359446366028,0.1508471045417712,0.018742694859356396,0.23876525827642173,0.48421099504083454,0.4804453239893177,0.1152987328760242,0.4034630094445898,0.16392526583978714,0.20580708371151796,0.2920007544772117,0.30190188598764567,0.6816293321613721,0.20404403239670726,0.36205479646865063,0.3171663466498655,0.2336987072929618,0.33234562526945893,0.5214815547257292,0.15269217419300174,0.380665866221324,0.12611004847322171,0.07107246325986286,0.12487973602705024
Sample_0044,0.7693372833335119,0.5769248776574483,,0.7716760968603983,0.7492092843732785,0.500144706404887,0.6486295428950406,0.491992876481229,0.6256401836012845,0.42403279276956846,0.4677036517201545,0.5874586610678202,0.5659502119077571,0.20864641974685022,0.522326166714719,0.585061726633621,0.6054289396727855,0.38214500342751484,0.4409840655692892,0.5919420927428354,,,0.0,0.39975909989123254,0.30364369297699745,0.47293953271213984,0.46236038093432164,0.14341764699596832,0.2635022050929494,0.3792994767716425,0.29569613412205825,0.0,0.1889887732495483,0.24472655452192388,0.040820605218645015,0.106517274909644,0.30323325247709265,0.4010495653753529,0.29945169100023183,0.3106727573155959,0.16110127503031996,0.0,0.00017800193110986684,,0.1060033654081925,0.19007180703146653,0.30377985109581535,,0.025046659324666806,0.3420162369690108,0.33996323722488286,0.44117694693778087,0.29245808819765673,0.45996948157731493,0.238944553033626,0.20746346001369972,0.09589009680509414,0.21468596182766547,0.1906808210558891,0.2235656761580412,0.18509463918879684,0.0583123239901267,0.5269982897889448,0.12657780637008206,0.460063990800298,0.3425461514001317,0.4951197935084351,0.15632867020738977,0.19083589547910318,0.13888582577561387,0.2534486650904196,0.3828753574723295,0.32771572092654194,0.4601667412593171,0.2036146608321972,0.17881782228049223,0.48424653260402833,0.2822856864369427,0.41126991388104295,0.17399462444040864,0.15825306536463743,0.24171764756445566,0.20617963681453527,0.20156628779896846,0.2853756663009911,0.2795045002718197,0.2946481599489124,0.41984607785748496,0.1298651184461371,0.24039733702513907,0.12349460296364248,0.31707203390031435,0.11579757389157645,0.29763723109806794,0.4097927585024323,0.3959289086639583,0.16866933341103635,0.11439743454104745,,0.34903311457891784
Sample_0045,0.6421180433434,0.899899863829024,1.0,0.8922388481342138,0.32043121158782756,0.5387240235254396,0.6388235565483439,,0.4331541387627964,0.3084413318472385,0.6711660484120942,0.436038928654447,0.5200262489366448,0.5394661872755274,0.8954752147893102,0.3011311576745943,0.6970704126637599,0.2689854672362788,0.7522819280112703,0.8115901399680134,0.11838949257182214,0.23999809906314654,0.5171385619805876,0.01660057946914255,0.19777029470929167,0.04228103382707561,0.0,0.16150564468816903,0.029360226581871596,0.48423368450875964,0.46089549342128056,0.2207228498763006,0.17677906473489588,0.716032416869876,0.3500230438853489,0.5027438366017827,0.2782140644608916,0.47475582878747213,0.2498043279329819,0.2919592267192245,0.0,,,0.013127710162601558,0.3178160920549001,,0.2571556801592623,0.2975362346047401,0.35356944118478967,0.11359261395427556,0.0789919701575385,0.6109595426055783,0.48035003945886257,0.01793696887641233,0.17595483491922745,0.3159900106881763,0.1964187776593928,0.5579920405608276,0.32004648113533496,0.3332771007792589,0.2580586384743649,0.6102540787989654,0.39284535687619,0.266452719438602,0.11577738480916394,,0.11588273312540347,0.28649570862083407,0.33613647815181147,0.414305505909066,,0.5053299230537608,0.5569784783354566,0.25372273632312964,0.5373580933003304,0.4765952630136133,0.07811868897004673,0.4223539573529266,0.11716696560449065,0.2837066993627018,0.25470830745570916,0.41816814171306826,0.2761006314535695,0.28392279075940074,0.3273292280066915,0.4350544815368741,0.0,0.6203735897380438,0.16181399230400084,0.4907677597018519,0.27071080454216945,0.19072350593523288,0.18871058374536975,0.2433641646714538,0.4293253936575836,0.029684164302929097,0.33463436409757163,0.2802188696193163,0.06777900467601353,0.26642798015608193
Sample_0046,0.5942172483214326,0.8342758146120922,0.8825367407649403,0.6365104710823482,0.7327020328185276,0.26025763001658414,0.5543603117376719,0.4509814135873873,0.5581639494549931,0.6373716605759712,0.7192033883931912,,0.21360535836439692,0.4593208063373912,0.49519723583094166,0.6050730818914186,0.6621005110914717,0.7242443633542393,0.7736685346960539,0.8789088189053499,0.16684358713603545,0.4268760963083459,0.14761723572735816,0.0,0.23817242640958103,0.07021967872439558,0.9194689886012798,0.4156549630998245,0.09671966460260396,0.2757220659299806,0.27409893972423516,0.35103031529107254,0.5291568987769963,0.11942090563998944,0.5530217716323389,0.11674933652916075,0.2843216176373929,0.30805533184657297,0.3525273017511761,0.2781532802515856,0.19644434672954866,0.43165924045375664,0.3262443735170595,,0.3445721495364914,0.03480309191256626,0.3841228478711255,0.07680312234396997,0.2923765757321251,0.4802874584412965,0.0013661573955081156,0.5069949882115902,0.4214480288922576,0.18517137673124515,0.549017430758633,0.5326135355186092,0.4720672502792996,0.06506861474585227,0.21238891042502306,0.10105564827767471,0.10147256806452434,0.0,0.4668236658843956,0.24785711639819163,,0.16321331005146772,0.3947930420625088,0.03601381674465655,0.0,0.3114207327139545,0.22155749444240425,0.12348812506971915,0.4669696020588848,0.49431724959868684,0.0,0.3264722280521684,0.33271229677295316,0.22144291012504033,0.35914925983149476,0.4410928538896841,0.4366127144918559,0.2169753488234173,0.09318668659909266,0.4255936826023923,0.3733969164674825,0.2157539290784242,0.08087903507932287,0.0,0.3565968824783168,0.264786767226292,0.5176473078896343,0.200126435310271,0.43373446017745326,0.321244145591117,0.177354228388726,0.028483442297949642,0.4610286244962616,0.12903326544221222,0.3951256702219439,0.08866618146478579
Sample_0047,0.7255882339679497,0.5116477137660713,0.2817227300030338,0.4258261478409037,0.7195193964625944,0.49307742618618255,0.3393497617420218,0.5915207058861857,0.7633761979670441,0.5771970257265393,0.6963404838086186,0.6917106759606777,0.43858004317502935,0.7363277851162556,0.6437404352600045,0.8781315884621184,0.7447547221769336,0.6332564369713999,0.5051439835119943,0.48358236758520495,0.22328290084642266,0.23833229200281128,0.1497998947257855,,0.27032254749151213,0.07240490076938971,0.421768203996514,0.12223304944828704,0.45384734563651774,0.45025636919187517,0.40777747637774,0.32567097778109316,0.3710217932113863,0.13439021065854706,0.20195764957489643,0.11625809467335105,0.2788204280634423,0.1092956198292476,,0.29422415897692555,0.20389110432852375,0.16357732624787502,0.47370349057252403,0.007800402118138705,0.34065479554571465,0.3963875318485114,0.3987064703848319,0.25338184794347773,0.2846742331141287,0.07066838894292404,0.3113616997777364,0.4225907269022977,,0.0212003918945783,0.21843470110008956,0.31940846207520995,0.1917885755301605,0.2088587693719135,0.32942689452196894,0.4980114136718457,0.35467768518937404,0.14026122972525168,0.0,0.6010611513171444,0.029439262441747327,0.23675423675469717,0.5466547889369964,0.22675333500838385,0.4569724199067863,0.2862690673201588,0.4144273454142968,0.45037435946900883,0.15669542301523928,0.5872082018491525,,,0.46248516948923685,,0.22291716592767258,0.0840508186435232,0.500670090811475,0.0,0.047482176786973945,0.4786512470504438,0.1719132487572126,0.10944107177067608,0.5423527331507929,0.21401853563968756,0.13158587756619317,0.2555055382535325,0.40153793312118213,0.0,0.18926055582093343,0.2601717092507708,0.11253783647776075,0.30337208157147405,0.5435257528308068,0.48784770821083545,0.6556603419681429,0.23161055772551103
Sample_0048,1.0,0.48380632726767103,0.3355311559139433,0.6773701575594324,,0.2881758558929923,0.7401267727838564,,0.24967708090338758,0.4417301015569669,0.6754155786674647,0.8585146046538441,0.4951565845292583,0.4356948128860875,0.6591741525045739,0.33669567970573533,0.4852712595786979,0.6875063689286877,0.451694294417975,0.5083508341237455,0.33882481013877364,0.3248950772799998,0.30623947977391264,0.49189379582576215,0.6300651788504452,0.14810777150490897,0.2765065349131389,0.0,0.246750554209412,0.2736206018617644,0.4891110914819291,0.28928044760255217,0.29893654207675974,0.34509112370659645,0.6596860534113335,0.0,0.7210550259360871,0.1614462062662283,0.31503014776784677,0.11521621222199907,0.0,0.2007104516469831,0.2057889821700356,0.29077558263243103,0.29971784119765243,,0.3918637701966821,0.21945638690657748,0.0663507613493827,0.31892317382599744,0.3474169656560422,0.8454455001064537,0.17031116938256213,0.05947228896300577,0.5771338879845789,0.116758050146653,0.0,0.18317256090364112,0.0,0.46932088137396666,0.05574927618536617,0.30446263782559047,0.19997189183086236,0.06184606919606506,0.5005034781062527,0.4100842812788907,0.37602467832130126,0.08802338952021124,0.09531537890207487,0.15863410484184606,0.34311643293898175,0.0,0.14971323804962836,0.2982574198105157,0.34941924398047397,0.33427043555538716,0.18148592713158687,0.20211090337877968,0.36991680565637197,0.48002938570545617,0.21840396851024368,0.15870448758924738,0.12992515243383343,0.26571149159083157,0.0,,,0.17508828347911284,,0.18326400339512144,0.5768257128152781,0.2742701806171697,0.37095559315377885,0.6126720771419422,0.33173929702648736,0.16693211555695778,,0.7508413415405198,,0.2669827697415788
